view_support,directed_neighbor_hits,mean_neighbor_rank,mean_distance,shared_author,same_location_exact,left_sample_id,left_paper_group,left_doi,left_sample_label,left_matrix,left_filler,left_surface_treatment,left_process_family,left_sequence,left_authors,left_location,right_sample_id,right_paper_group,right_doi,right_sample_label,right_matrix,right_filler,right_surface_treatment,right_process_family,right_sequence,right_authors,right_location
16,31,4.967741935483871,0.18370644171391765,True,False,l110-s13-singha-2008,article:l110,10.1109/T-DEI.2008.4446732,ZnO in bisphenol-A diglycidyl ether,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,mixing > mixing > mixing > mixing > molding > drying evaporation,"Singha, Santanu | Thomas, M.",,l111-s5-singha-2009,article:l111,10.1109/TDEI.2009.4815189,Zinc Oxide in Bisphenol-A epoxy resin,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,drying evaporation > drying evaporation > additive > additive > mixing > mixing > drying evaporation > mixing > molding > drying evaporation > molding > drying evaporation,"Singha, Santanu | Thomas, M. Joy","Nanodielectrics Laboratory, Department of Electrical Engineering, Indian Institute of Science, Bangalore, Indea"
16,31,5.064516129032258,0.19383191149080953,False,False,l132-s4-holt-2014,article:l132,10.1021/ma5000317,silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l389-s15-natarajan-2013,article:l389,10.1021/ma302281b,Silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,aminopropyldimethylethoxysilane,Solution Processing,solvent > mixing > drying evaporation > drying evaporation > molding > heating,"Natarajan, Bharath | Li, Yang | Deng, Hua | Brinson, L. Catherine | Schadler, Linda S.","Department
of Materials Science
and Engineering, Rensselaer Polytechnic Institute, Troy, New York 12180, United States"
16,31,5.096774193548387,0.06977447314608481,True,True,l157-s8-zhao-2008,article:l157,10.1016/j.compscitech.2008.01.009,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,3-Aminopropyltriethoxysilane,Solution Processing,drying evaporation > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Duncan, Renee | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA",l238-s2-zhao-2008,article:l238,10.1016/j.compscitech.2008.07.010,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > solvent > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
16,31,5.096774193548387,0.06977447314608481,True,True,l157-s2-zhao-2008,article:l157,10.1016/j.compscitech.2008.01.009,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Duncan, Renee | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA",l238-s8-zhao-2008,article:l238,10.1016/j.compscitech.2008.07.010,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,3-Aminopropyltriethoxysilane,Solution Processing,drying evaporation > solvent > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
16,31,5.129032258064516,0.06977447314608481,True,True,l157-s4-zhao-2008,article:l157,10.1016/j.compscitech.2008.01.009,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Duncan, Renee | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA",l238-s6-zhao-2008,article:l238,10.1016/j.compscitech.2008.07.010,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,3-Aminopropyltriethoxysilane,Solution Processing,drying evaporation > solvent > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
16,31,5.129032258064516,0.06977447314608481,True,True,l157-s6-zhao-2008,article:l157,10.1016/j.compscitech.2008.01.009,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,3-Aminopropyltriethoxysilane,Solution Processing,drying evaporation > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Duncan, Renee | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA",l238-s4-zhao-2008,article:l238,10.1016/j.compscitech.2008.07.010,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > solvent > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
16,31,5.161290322580645,0.06915907465642498,True,True,l157-s8-zhao-2008,article:l157,10.1016/j.compscitech.2008.01.009,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,3-Aminopropyltriethoxysilane,Solution Processing,drying evaporation > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Duncan, Renee | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA",l238-s3-zhao-2008,article:l238,10.1016/j.compscitech.2008.07.010,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > solvent > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
16,31,5.161290322580645,0.06915907465642498,True,True,l157-s3-zhao-2008,article:l157,10.1016/j.compscitech.2008.01.009,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Duncan, Renee | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA",l238-s8-zhao-2008,article:l238,10.1016/j.compscitech.2008.07.010,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,3-Aminopropyltriethoxysilane,Solution Processing,drying evaporation > solvent > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
16,31,5.161290322580645,0.18437780343717144,True,False,l110-s12-singha-2008,article:l110,10.1109/T-DEI.2008.4446732,ZnO in bisphenol-A diglycidyl ether,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,mixing > mixing > mixing > mixing > molding > drying evaporation,"Singha, Santanu | Thomas, M.",,l111-s6-singha-2009,article:l111,10.1109/TDEI.2009.4815189,Zinc Oxide in Bisphenol-A epoxy resin,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,drying evaporation > drying evaporation > additive > additive > mixing > mixing > drying evaporation > mixing > molding > drying evaporation > molding > drying evaporation,"Singha, Santanu | Thomas, M. Joy","Nanodielectrics Laboratory, Department of Electrical Engineering, Indian Institute of Science, Bangalore, Indea"
16,31,5.225806451612903,0.06915907465642498,True,True,l157-s4-zhao-2008,article:l157,10.1016/j.compscitech.2008.01.009,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Duncan, Renee | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA",l238-s7-zhao-2008,article:l238,10.1016/j.compscitech.2008.07.010,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,3-Aminopropyltriethoxysilane,Solution Processing,drying evaporation > solvent > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
16,31,5.225806451612903,0.06915907465642498,True,True,l157-s7-zhao-2008,article:l157,10.1016/j.compscitech.2008.01.009,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,3-Aminopropyltriethoxysilane,Solution Processing,drying evaporation > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Duncan, Renee | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA",l238-s4-zhao-2008,article:l238,10.1016/j.compscitech.2008.07.010,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > solvent > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
16,31,5.258064516129032,0.19310950415749703,False,False,l132-s4-holt-2014,article:l132,10.1021/ma5000317,silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,,Solution Processing,solvent > mixing > drying evaporation > drying evaporation,"Holt, Adam P. | Griffin, Philip J. | Bocharova, Vera | Agapov, Alexander L. | Imel, Adam E. | Dadmun, Mark D. | Sangoro, Joshua R. | Sokolov, Alexei P.","Department of Physics and Astronomy, University of Tennessee , Knoxville, Tennessee 37996, United States, Chemical Sciences Division, Oak Ridge National Laboratory , Oak Ridge, Tennessee 37831, USA",l389-s16-natarajan-2013,article:l389,10.1021/ma302281b,Silica in poly(2-vinylpyridine),Poly(2-vinyl pyridine),Silicon dioxide,aminopropyldimethylethoxysilane,Solution Processing,solvent > mixing > drying evaporation > drying evaporation > molding > heating,"Natarajan, Bharath | Li, Yang | Deng, Hua | Brinson, L. Catherine | Schadler, Linda S.","Department
of Materials Science
and Engineering, Rensselaer Polytechnic Institute, Troy, New York 12180, United States"
16,31,5.32258064516129,0.18568090998357342,True,False,l110-s11-singha-2008,article:l110,10.1109/T-DEI.2008.4446732,ZnO in bisphenol-A diglycidyl ether,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,mixing > mixing > mixing > mixing > molding > drying evaporation,"Singha, Santanu | Thomas, M.",,l111-s7-singha-2009,article:l111,10.1109/TDEI.2009.4815189,Zinc Oxide in Bisphenol-A epoxy resin,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,drying evaporation > drying evaporation > additive > additive > mixing > mixing > drying evaporation > mixing > molding > drying evaporation > molding > drying evaporation,"Singha, Santanu | Thomas, M. Joy","Nanodielectrics Laboratory, Department of Electrical Engineering, Indian Institute of Science, Bangalore, Indea"
16,31,5.483870967741935,0.1843178661600236,True,False,l110-s13-singha-2008,article:l110,10.1109/T-DEI.2008.4446732,ZnO in bisphenol-A diglycidyl ether,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,mixing > mixing > mixing > mixing > molding > drying evaporation,"Singha, Santanu | Thomas, M.",,l111-s6-singha-2009,article:l111,10.1109/TDEI.2009.4815189,Zinc Oxide in Bisphenol-A epoxy resin,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,drying evaporation > drying evaporation > additive > additive > mixing > mixing > drying evaporation > mixing > molding > drying evaporation > molding > drying evaporation,"Singha, Santanu | Thomas, M. Joy","Nanodielectrics Laboratory, Department of Electrical Engineering, Indian Institute of Science, Bangalore, Indea"
16,31,5.645161290322581,0.18563301669013116,True,False,l110-s12-singha-2008,article:l110,10.1109/T-DEI.2008.4446732,ZnO in bisphenol-A diglycidyl ether,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,mixing > mixing > mixing > mixing > molding > drying evaporation,"Singha, Santanu | Thomas, M.",,l111-s7-singha-2009,article:l111,10.1109/TDEI.2009.4815189,Zinc Oxide in Bisphenol-A epoxy resin,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,drying evaporation > drying evaporation > additive > additive > mixing > mixing > drying evaporation > mixing > molding > drying evaporation > molding > drying evaporation,"Singha, Santanu | Thomas, M. Joy","Nanodielectrics Laboratory, Department of Electrical Engineering, Indian Institute of Science, Bangalore, Indea"
16,31,5.67741935483871,0.07033032707629665,True,True,l157-s5-zhao-2008,article:l157,10.1016/j.compscitech.2008.01.009,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Duncan, Renee | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA",l238-s6-zhao-2008,article:l238,10.1016/j.compscitech.2008.07.010,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,3-Aminopropyltriethoxysilane,Solution Processing,drying evaporation > solvent > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
16,31,5.67741935483871,0.07033032707629665,True,True,l157-s9-zhao-2008,article:l157,10.1016/j.compscitech.2008.01.009,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,3-Aminopropyltriethoxysilane,Solution Processing,drying evaporation > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Duncan, Renee | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA",l238-s2-zhao-2008,article:l238,10.1016/j.compscitech.2008.07.010,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > solvent > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
16,31,5.67741935483871,0.07033032707629665,True,True,l157-s6-zhao-2008,article:l157,10.1016/j.compscitech.2008.01.009,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,3-Aminopropyltriethoxysilane,Solution Processing,drying evaporation > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Duncan, Renee | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA",l238-s5-zhao-2008,article:l238,10.1016/j.compscitech.2008.07.010,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > solvent > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
16,31,5.67741935483871,0.07033032707629665,True,True,l157-s2-zhao-2008,article:l157,10.1016/j.compscitech.2008.01.009,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Duncan, Renee | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA",l238-s9-zhao-2008,article:l238,10.1016/j.compscitech.2008.07.010,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,3-Aminopropyltriethoxysilane,Solution Processing,drying evaporation > solvent > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
16,31,5.903225806451613,0.06971492858663682,True,True,l157-s5-zhao-2008,article:l157,10.1016/j.compscitech.2008.01.009,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Duncan, Renee | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA",l238-s7-zhao-2008,article:l238,10.1016/j.compscitech.2008.07.010,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,3-Aminopropyltriethoxysilane,Solution Processing,drying evaporation > solvent > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
16,31,5.903225806451613,0.06971492858663682,True,True,l157-s7-zhao-2008,article:l157,10.1016/j.compscitech.2008.01.009,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,3-Aminopropyltriethoxysilane,Solution Processing,drying evaporation > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Duncan, Renee | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA",l238-s5-zhao-2008,article:l238,10.1016/j.compscitech.2008.07.010,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > solvent > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
16,31,5.935483870967742,0.06971492858663682,True,True,l157-s9-zhao-2008,article:l157,10.1016/j.compscitech.2008.01.009,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,3-Aminopropyltriethoxysilane,Solution Processing,drying evaporation > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Duncan, Renee | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA",l238-s3-zhao-2008,article:l238,10.1016/j.compscitech.2008.07.010,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > solvent > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
16,31,5.935483870967742,0.06971492858663682,True,True,l157-s3-zhao-2008,article:l157,10.1016/j.compscitech.2008.01.009,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,,Solution Processing,drying evaporation > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Duncan, Renee | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA",l238-s9-zhao-2008,article:l238,10.1016/j.compscitech.2008.07.010,alumina in epoxy,DGEBA Epoxy Resin,Aluminium oxide,3-Aminopropyltriethoxysilane,Solution Processing,drying evaporation > solvent > mixing > additive > additive > heating > heating,"Zhao, Su | Schadler, Linda S. | Hillborg, Henrik | Auletta, Tommaso","Department of Materials Science and Engineering and Rensselaer Nanotechnology Center, Rensselaer Polytechnic Institute, 110 8th Street, Troy, NY 12180, USA"
16,31,5.967741935483871,0.18557307749025284,True,False,l110-s13-singha-2008,article:l110,10.1109/T-DEI.2008.4446732,ZnO in bisphenol-A diglycidyl ether,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,mixing > mixing > mixing > mixing > molding > drying evaporation,"Singha, Santanu | Thomas, M.",,l111-s7-singha-2009,article:l111,10.1109/TDEI.2009.4815189,Zinc Oxide in Bisphenol-A epoxy resin,DGEBA Epoxy Resin,Zinc oxide,,Melt Mixing,drying evaporation > drying evaporation > additive > additive > mixing > mixing > drying evaporation > mixing > molding > drying evaporation > molding > drying evaporation,"Singha, Santanu | Thomas, M. Joy","Nanodielectrics Laboratory, Department of Electrical Engineering, Indian Institute of Science, Bangalore, Indea"
16,30,2.0,0.22783229251702627,False,False,l290-s26-si-2006,article:l290,10.1021/ma060125+,montmorillonite in styrene-acrylonitrile resin,Poly(styrene-co-acrylonitrile),Montmorillonite,,Melt Mixing,mixing > mixing,"Si, Mayu | Araki, Tohru | Ade, Harald | Kilcoyne, A. L. D. | Fisher, Robert | Sokolov, Jonathan C. | Rafailovich, Miriam H.","Department of Materials Science and Engineering, State University of New York at Stony Brook, Stony Brook, New York 11794-2275; Department of Physics, North Carolina State University, Raleigh, North Carolina 27695; Advanced Light Source, Lawrence Berkeley Laboratory, Berkeley, California 94720-8225; and Hebrew Academy of Nassau County High School, Uniondale, New York 11553",l380-s7-zhao-2017,article:l380,10.1021/acs.macromol.6b02158, in Styrene acrylonitrile resin,Poly(styrene-co-acrylonitrile),,,Melt Mixing,mixing,"Zhao, Yue | Liu, Jianning | Li, Xiaoxiao | Lu, Yue | Wang, Shi-Qing","Department of Polymer Science and Institute of Polymer Science and Engineering, University of Akron, Akron, Ohio 44325-3909, United States"
16,29,2.0344827586206895,0.17789175541236482,False,False,l261-s2-wang-2016,article:l261,10.1177/0954008315588983,graphene nanoplatelets in diglycidyl ether of bisphenol A epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,solvent > mixing > mixing > heating > mixing > heating > mixing > mixing > heating > molding > heating,"O'Reilly, Michael V. | Masser, Hanqing | King, Daniel R. | Painter, Paul C. | Colby, Ralph H. | Winey, Karen I. | Runt, James",,l320-s2-wang-2014,article:l320,10.1007/s10853-014-8665-6,graphene nanoplatelets in epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,mixing > mixing > mixing > heating > mixing > mixing > heating > heating > heating,"Wang, Fuzhong | Drzal, Lawrence T. | Qin, Yan | Huang, Zhixiong","School of Material Science and Engineering, Wuhan University of Technology, Wuhan, China"
16,29,2.1724137931034484,0.1775705788669915,False,False,l261-s3-wang-2016,article:l261,10.1177/0954008315588983,graphene nanoplatelets in diglycidyl ether of bisphenol A epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,solvent > mixing > mixing > heating > mixing > heating > mixing > mixing > heating > molding > heating,"O'Reilly, Michael V. | Masser, Hanqing | King, Daniel R. | Painter, Paul C. | Colby, Ralph H. | Winey, Karen I. | Runt, James",,l320-s2-wang-2014,article:l320,10.1007/s10853-014-8665-6,graphene nanoplatelets in epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,mixing > mixing > mixing > heating > mixing > mixing > heating > heating > heating,"Wang, Fuzhong | Drzal, Lawrence T. | Qin, Yan | Huang, Zhixiong","School of Material Science and Engineering, Wuhan University of Technology, Wuhan, China"
16,29,2.793103448275862,0.17821515891058692,False,False,l261-s2-wang-2016,article:l261,10.1177/0954008315588983,graphene nanoplatelets in diglycidyl ether of bisphenol A epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,solvent > mixing > mixing > heating > mixing > heating > mixing > mixing > heating > molding > heating,"O'Reilly, Michael V. | Masser, Hanqing | King, Daniel R. | Painter, Paul C. | Colby, Ralph H. | Winey, Karen I. | Runt, James",,l320-s3-wang-2014,article:l320,10.1007/s10853-014-8665-6,graphene nanoplatelets in epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,mixing > mixing > mixing > heating > mixing > mixing > heating > heating > heating,"Wang, Fuzhong | Drzal, Lawrence T. | Qin, Yan | Huang, Zhixiong","School of Material Science and Engineering, Wuhan University of Technology, Wuhan, China"
16,29,2.9310344827586206,0.17789398287904673,False,False,l261-s3-wang-2016,article:l261,10.1177/0954008315588983,graphene nanoplatelets in diglycidyl ether of bisphenol A epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,solvent > mixing > mixing > heating > mixing > heating > mixing > mixing > heating > molding > heating,"O'Reilly, Michael V. | Masser, Hanqing | King, Daniel R. | Painter, Paul C. | Colby, Ralph H. | Winey, Karen I. | Runt, James",,l320-s3-wang-2014,article:l320,10.1007/s10853-014-8665-6,graphene nanoplatelets in epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,mixing > mixing > mixing > heating > mixing > mixing > heating > heating > heating,"Wang, Fuzhong | Drzal, Lawrence T. | Qin, Yan | Huang, Zhixiong","School of Material Science and Engineering, Wuhan University of Technology, Wuhan, China"
16,29,2.9655172413793105,0.1775705788669915,False,False,l261-s4-wang-2016,article:l261,10.1177/0954008315588983,graphene nanoplatelets in diglycidyl ether of bisphenol A epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,solvent > mixing > mixing > heating > mixing > heating > mixing > mixing > heating > molding > heating,"O'Reilly, Michael V. | Masser, Hanqing | King, Daniel R. | Painter, Paul C. | Colby, Ralph H. | Winey, Karen I. | Runt, James",,l320-s3-wang-2014,article:l320,10.1007/s10853-014-8665-6,graphene nanoplatelets in epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,mixing > mixing > mixing > heating > mixing > mixing > heating > heating > heating,"Wang, Fuzhong | Drzal, Lawrence T. | Qin, Yan | Huang, Zhixiong","School of Material Science and Engineering, Wuhan University of Technology, Wuhan, China"
16,29,3.0344827586206895,0.17789398287904673,False,False,l261-s4-wang-2016,article:l261,10.1177/0954008315588983,graphene nanoplatelets in diglycidyl ether of bisphenol A epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,solvent > mixing > mixing > heating > mixing > heating > mixing > mixing > heating > molding > heating,"O'Reilly, Michael V. | Masser, Hanqing | King, Daniel R. | Painter, Paul C. | Colby, Ralph H. | Winey, Karen I. | Runt, James",,l320-s2-wang-2014,article:l320,10.1007/s10853-014-8665-6,graphene nanoplatelets in epoxy resin,DGEBA Epoxy Resin,Graphene,,Solution Processing,mixing > mixing > mixing > heating > mixing > mixing > heating > heating > heating,"Wang, Fuzhong | Drzal, Lawrence T. | Qin, Yan | Huang, Zhixiong","School of Material Science and Engineering, Wuhan University of Technology, Wuhan, China"
